model,prompt,test_name,cwe,tp,fp,tn,fn
gpt-5-nano,zero-shot,BenchmarkTest01228.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01229.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01230.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01231.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01232.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01233.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01234.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01235.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01236.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01237.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01238.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01239.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01240.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01241.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01242.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01243.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01244.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01245.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01246.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01247.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01248.java,CWE-328,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01249.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01250.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01251.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01252.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01253.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01254.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01255.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01256.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01257.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01258.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01259.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01260.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01261.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01262.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01263.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01264.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01265.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01266.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01267.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01268.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01269.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01270.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01271.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01272.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01273.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01274.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01275.java,CWE-330,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01276.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01277.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01278.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01279.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01280.java,CWE-614,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01281.java,CWE-614,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01282.java,CWE-614,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01283.java,CWE-614,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01284.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01285.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01286.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01287.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01288.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01289.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01290.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01291.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01292.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01293.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01294.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01295.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01296.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01297.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01298.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01301.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01302.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01303.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01304.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01305.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01306.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01307.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01308.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01309.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01310.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01311.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01312.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01313.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01314.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01315.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01316.java,CWE-643,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01317.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01318.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01319.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01320.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01321.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01322.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01323.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01324.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01325.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01326.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01327.java,CWE-90,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01328.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01329.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01330.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01331.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01332.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01333.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01334.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01335.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01336.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01337.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01338.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01339.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01340.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01341.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01342.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01343.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01344.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01345.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01346.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01347.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01348.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01349.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01350.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01351.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01352.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01353.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01354.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01355.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01356.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01357.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01358.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01359.java,CWE-614,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01360.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01361.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01362.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01363.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01364.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01365.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01366.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01367.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01368.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01369.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01370.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01371.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01372.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01373.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01378.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01379.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01380.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01381.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01382.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01383.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01384.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01385.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01386.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01387.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01388.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01389.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01390.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01391.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01392.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01393.java,CWE-89,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01394.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01395.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01396.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01397.java,CWE-643,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01398.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01399.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01400.java,CWE-327,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01401.java,CWE-327,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01402.java,CWE-90,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01403.java,CWE-22,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01404.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01405.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01406.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01407.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01408.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01409.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01410.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01411.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01412.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01413.java,CWE-328,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01414.java,CWE-328,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01415.java,CWE-328,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01416.java,CWE-328,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01417.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01418.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01419.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01420.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01421.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01422.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01423.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01424.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01425.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01426.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01427.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01428.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01429.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01430.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01431.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01432.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01433.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01434.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01435.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01436.java,CWE-614,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01437.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01438.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01439.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01440.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01441.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01442.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01443.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01444.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01445.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01446.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01447.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01448.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01449.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01450.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01451.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01452.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01453.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01459.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01460.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01461.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01462.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01463.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01464.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01465.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01466.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01467.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01468.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01469.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01470.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01471.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01472.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01473.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01474.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01475.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01476.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01477.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01478.java,CWE-643,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01479.java,CWE-643,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01480.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01481.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01482.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01483.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01484.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01485.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01486.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01487.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01488.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01489.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01490.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01491.java,CWE-90,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01492.java,CWE-90,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01493.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01494.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01495.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01496.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01497.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01498.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01499.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01500.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01501.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01502.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01503.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01504.java,CWE-328,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01505.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01506.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01507.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01508.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01509.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01510.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01511.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01512.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01513.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01514.java,CWE-79,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01515.java,CWE-79,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01516.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01517.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01518.java,CWE-330,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01519.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01520.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01521.java,CWE-614,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01522.java,CWE-614,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01523.java,CWE-614,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01524.java,CWE-614,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01525.java,CWE-79,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01526.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01527.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01528.java,CWE-78,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01529.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01530.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01531.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01532.java,CWE-78,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01533.java,CWE-78,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01534.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01535.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01536.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01537.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01538.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01539.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01540.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01541.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01542.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01543.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01544.java,CWE-330,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01545.java,CWE-330,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01552.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01553.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01554.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01555.java,CWE-89,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01556.java,CWE-89,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01557.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01558.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01559.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01560.java,CWE-89,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01561.java,CWE-643,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01562.java,CWE-643,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01563.java,CWE-327,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01564.java,CWE-327,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01565.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01566.java,CWE-327,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01567.java,CWE-327,0,1,0,0
gpt-5-nano,zero-shot,BenchmarkTest01568.java,CWE-90,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01569.java,CWE-90,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01570.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01571.java,CWE-22,0,0,0,1
gpt-5-nano,zero-shot,BenchmarkTest01572.java,CWE-22,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01573.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01574.java,CWE-22,0,0,1,0
gpt-5-nano,zero-shot,BenchmarkTest01575.java,CWE-330,1,0,0,0
gpt-5-nano,zero-shot,BenchmarkTest01576.java,CWE-328,0,0,1,0
